,Driver,TeamId,Quali_vs_Teammate,Race,Year,Best_Pace_seconds,Practice_Gap_to_Fastest,Practice_vs_Quali_Rank,AirTemp,Humidity,Pressure,Rain,WindSpeed,TrackTemp,Is_US,Downforce_Level,Team_aston_martin,Team_ferrari,Team_haas,Team_mclaren,Team_mercedes,Team_rb,Team_red_bull,Team_sauber,Team_williams,Race_Austria,Race_Bahrain,Race_Baku,Race_Belgium,Race_Canada,Race_China,Race_Hungary,Race_Imola,Race_Japan,Race_Miami,Race_Monaco,Race_Monza,Race_Netherlands,Race_Saudi Arabia,Race_Silverstone,Race_Singapore,Race_Spain,Race_United States,GridPos_1.0,GridPos_2.0,GridPos_3.0,GridPos_4.0,GridPos_5.0,GridPos_6.0,GridPos_7.0,GridPos_8.0,GridPos_9.0,GridPos_10.0,GridPos_11.0,GridPos_12.0,GridPos_13.0,GridPos_14.0,GridPos_15.0,GridPos_16.0,GridPos_17.0,GridPos_18.0,GridPos_19.0,GridPos_20.0,Driver_ALB,Driver_ALO,Driver_ANT,Driver_BEA,Driver_BOR,Driver_BOT,Driver_COL,Driver_DOO,Driver_GAS,Driver_HAD,Driver_HAM,Driver_HUL,Driver_LAW,Driver_LEC,Driver_MAG,Driver_NOR,Driver_OCO,Driver_PER,Driver_PIA,Driver_RUS,Driver_SAI,Driver_STR,Driver_TSU,Driver_VER,Driver_ZHO,Year_encoded
354,HUL,sauber,2.0,Baku,2025,102.428,1.2049999999999983,-3.0,20.551923076923078,59.833333333333336,1021.1160256410257,0,1.5070512820512822,26.107051282051284,0,2,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
355,STR,aston_martin,1.5,Baku,2025,102.771,1.5480000000000018,5.0,20.551923076923078,59.833333333333336,1021.1160256410257,0,1.5070512820512822,26.107051282051284,0,2,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
356,GAS,alpine,1.0,Baku,2025,102.674,1.4510000000000076,0.0,20.551923076923078,59.833333333333336,1021.1160256410257,0,1.5070512820512822,26.107051282051284,0,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
357,COL,alpine,-1.0,Baku,2025,102.789,1.5660000000000025,4.0,20.551923076923078,59.833333333333336,1021.1160256410257,0,1.5070512820512822,26.107051282051284,0,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
358,PIA,mclaren,1.0,Baku,2025,101.477,0.2540000000000049,-4.0,20.551923076923078,59.833333333333336,1021.1160256410257,0,1.5070512820512822,26.107051282051284,0,2,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
359,RUS,mercedes,-1.5,Singapore,2025,90.197,0.049000000000006594,2.0,29.072049689440995,74.36024844720497,1010.7776397515529,1,1.1111801242236024,33.85217391304348,0,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
360,VER,red_bull,-5.5,Singapore,2025,90.148,0.0,-1.0,29.072049689440995,74.36024844720497,1010.7776397515529,1,1.1111801242236024,33.85217391304348,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
361,NOR,mclaren,1.0,Singapore,2025,90.237,0.08899999999999864,-0.5,29.072049689440995,74.36024844720497,1010.7776397515529,1,1.1111801242236024,33.85217391304348,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
362,PIA,mclaren,-1.0,Singapore,2025,90.165,0.017000000000010118,-1.0,29.072049689440995,74.36024844720497,1010.7776397515529,1,1.1111801242236024,33.85217391304348,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
363,ANT,mercedes,1.5,Singapore,2025,90.237,0.08899999999999864,0.5,29.072049689440995,74.36024844720497,1010.7776397515529,1,1.1111801242236024,33.85217391304348,0,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
364,LEC,ferrari,0.5,Singapore,2025,90.651,0.5030000000000001,3.0,29.072049689440995,74.36024844720497,1010.7776397515529,1,1.1111801242236024,33.85217391304348,0,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
365,ALO,aston_martin,-2.5,Singapore,2025,90.877,0.7289999999999992,5.0,29.072049689440995,74.36024844720497,1010.7776397515529,1,1.1111801242236024,33.85217391304348,0,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
366,HAM,ferrari,-0.5,Singapore,2025,90.559,0.41100000000000136,2.0,29.072049689440995,74.36024844720497,1010.7776397515529,1,1.1111801242236024,33.85217391304348,0,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
367,BEA,haas,-4.0,Singapore,2025,90.799,0.6510000000000105,5.0,29.072049689440995,74.36024844720497,1010.7776397515529,1,1.1111801242236024,33.85217391304348,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
368,SAI,williams,-1.0,Singapore,2025,90.392,0.24399999999999977,-12.0,29.072049689440995,74.36024844720497,1010.7776397515529,1,1.1111801242236024,33.85217391304348,0,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
369,HAD,rb,-2.0,Singapore,2025,90.489,0.3410000000000082,-1.0,29.072049689440995,74.36024844720497,1010.7776397515529,1,1.1111801242236024,33.85217391304348,0,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
370,TSU,red_bull,5.5,Singapore,2025,91.44,1.2920000000000016,5.0,29.072049689440995,74.36024844720497,1010.7776397515529,1,1.1111801242236024,33.85217391304348,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
371,STR,aston_martin,2.5,Singapore,2025,91.222,1.073999999999998,2.0,29.072049689440995,74.36024844720497,1010.7776397515529,1,1.1111801242236024,33.85217391304348,0,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
372,ALB,williams,1.0,Singapore,2025,90.668,0.5200000000000102,-9.0,29.072049689440995,74.36024844720497,1010.7776397515529,1,1.1111801242236024,33.85217391304348,0,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
